ykiho,hospital_name,hospital_type,address,latitude,longitude,departments,specialists,equipment,special_treatments
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQ0NjEwMDIjNjEjJDEjJDAjJDgz,의료법인한마음의료재단 여수제일병원,종합병원,"전남광주통합특별시 여수시 쌍봉로 70, (학동)",34.7659726,127.6635449,"[""내과"", ""신경과"", ""정신건강의학과"", ""외과"", ""정형외과"", ""신경외과"", ""심장혈관흉부외과"", ""마취통증의학과"", ""산부인과"", ""소아청소년과"", ""비뇨의학과"", ""영상의학과"", ""진단검사의학과"", ""가정의학과"", ""직업환경의학과"", ""통합치의학과""]","{""가정의학과"": 2, ""내과"": 13, ""마취통증의학과"": 3, ""비뇨의학과"": 1, ""산부인과"": 5, ""소아청소년과"": 3, ""신경과"": 1, ""신경외과"": 3, ""영상의학과"": 5, ""외과"": 2, ""정신건강의학과"": 1, ""정형외과"": 4, ""직업환경의학과"": 2, ""진단검사의학과"": 2}","[""분만감시기"", ""콘빔CT"", ""일반엑스선촬영장치"", ""골밀도검사기"", ""MRI"", ""ECMO"", ""CT"", ""인공호흡기"", ""초음파영상진단기"", ""혈액투석을위한인공신장기"", ""인큐베이터"", ""체외충격파쇄석기"", ""유방촬영장치""]","[""성인 중환자실"", ""응급의료기관"", ""간호간병통합서비스 제공기관"", ""HPV 국가예방접종사업 참여기관""]"
JDQ4MTYyMiM1MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE4MzIjODEjJDEjJDYjJDgz,의료법인한마음의료재단하나병원,종합병원,"충청북도 청주시 흥덕구 2순환로 1262-0, 하나병원",36.6235046,127.4308626,"[""내과"", ""신경과"", ""정신건강의학과"", ""외과"", ""정형외과"", ""신경외과"", ""심장혈관흉부외과"", ""마취통증의학과"", ""산부인과"", ""소아청소년과"", ""이비인후과"", ""비뇨의학과"", ""영상의학과"", ""진단검사의학과"", ""재활의학과"", ""가정의학과"", ""응급의학과"", ""직업환경의학과"", ""구강악안면외과"", ""치과보철과""]","{""가정의학과"": 8, ""구강악안면외과"": 1, ""내과"": 16, ""마취통증의학과"": 4, ""비뇨의학과"": 2, ""산부인과"": 2, ""소아청소년과"": 1, ""신경과"": 3, ""신경외과"": 6, ""심장혈관흉부외과"": 1, ""영상의학과"": 6, ""외과"": 2, ""응급의학과"": 5, ""이비인후과"": 1, ""재활의학과"": 2, ""정신건강의학과"": 2, ""정형외과"": 4, ""직업환경의학과"": 4, ""진단검사의학과"": 1, ""치주과"": 1}","[""유방촬영장치"", ""CT"", ""골밀도검사기"", ""혈액투석을위한인공신장기"", ""콘빔CT"", ""인큐베이터"", ""인공호흡기"", ""분만감시기"", ""체외충격파쇄석기"", ""일반엑스선촬영장치"", ""MRI"", ""초음파영상진단기""]","[""성인 중환자실"", ""응급의료기관"", ""HPV 국가예방접종사업 참여기관"", ""간호간병통합서비스 제공기관"", ""수면다원검사 실시기관""]"
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEwMDIjNDEjJDEjJDgjJDgz,의료법인한성재단포항세명기독병원,종합병원,"경상북도 포항시 남구 포스코대로 351,  (대도동)",36.0177172,129.3622256,"[""내과"", ""신경과"", ""정신건강의학과"", ""외과"", ""정형외과"", ""신경외과"", ""심장혈관흉부외과"", ""성형외과"", ""마취통증의학과"", ""산부인과"", ""소아청소년과"", ""안과"", ""이비인후과"", ""비뇨의학과"", ""영상의학과"", ""방사선종양학과"", ""병리과"", ""진단검사의학과"", ""재활의학과"", ""핵의학과"", ""가정의학과"", ""응급의학과"", ""직업환경의학과"", ""구강내과""]","{""가정의학과"": 4, ""내과"": 33, ""마취통증의학과"": 5, ""방사선종양학과"": 3, ""병리과"": 2, ""비뇨의학과"": 4, ""산부인과"": 3, ""성형외과"": 1, ""소아청소년과"": 1, ""신경과"": 5, ""신경외과"": 5, ""심장혈관흉부외과"": 2, ""영상의학과"": 7, ""예방의학과"": 1, ""외과"": 8, ""응급의학과"": 17, ""이비인후과"": 2, ""재활의학과"": 2, ""정신건강의학과"": 1, ""정형외과"": 16, ""직업환경의학과"": 1, ""진단검사의학과"": 4, ""치과보철과"": 1, ""핵의학과"": 1}","[""인큐베이터"", ""인공호흡기"", ""콘빔CT"", ""일반엑스선촬영장치"", ""유방촬영장치"", ""양전자단층촬영기 (PET)"", ""골밀도검사기"", ""CT"", ""체외충격파쇄석기"", ""초음파영상진단기"", ""ECMO"", ""분만감시기"", ""MRI"", ""혈액투석을위한인공신장기""]","[""재활환자 재택의료 시범기관"", ""결핵환자 재택의료 시범기관"", ""응급의료기관"", ""HPV 국가예방접종사업 참여기관"", ""암환자(요루) 재택의료 시범기관"", ""간호간병통합서비스 제공기관"", ""수면다원검사 실시기관"", ""심장질환자 재택의료 시범기관"", ""암환자 재택의료 시범기관"", ""성인 중환자실""]"
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQ0NjEwMDIjODEjJDEjJDYjJDgz,의료법인한전의료재단 한일병원,종합병원,"서울특별시 도봉구 우이천로 308, 한일병원 (쌍문동)",37.6461401,127.0291228,"[""내과"", ""신경과"", ""정신건강의학과"", ""외과"", ""정형외과"", ""신경외과"", ""심장혈관흉부외과"", ""성형외과"", ""마취통증의학과"", ""산부인과"", ""소아청소년과"", ""안과"", ""이비인후과"", ""피부과"", ""비뇨의학과"", ""영상의학과"", ""병리과"", ""진단검사의학과"", ""재활의학과"", ""핵의학과"", ""가정의학과"", ""응급의학과"", ""직업환경의학과"", ""치과보철과""]","{""가정의학과"": 3, ""내과"": 22, ""마취통증의학과"": 5, ""병리과"": 1, ""비뇨의학과"": 2, ""산부인과"": 2, ""성형외과"": 3, ""소아청소년과"": 3, ""신경과"": 5, ""신경외과"": 2, ""심장혈관흉부외과"": 1, ""안과"": 1, ""영상의학과"": 6, ""예방의학과"": 1, ""외과"": 6, ""응급의학과"": 12, ""이비인후과"": 1, ""재활의학과"": 1, ""정신건강의학과"": 1, ""정형외과"": 6, ""직업환경의학과"": 9, ""진단검사의학과"": 1, ""치과보철과"": 1, ""통합치의학과"": 1, ""피부과"": 1, ""핵의학과"": 2}","[""CT"", ""콘빔CT"", ""초음파영상진단기"", ""골밀도검사기"", ""MRI"", ""인공호흡기"", ""혈액투석을위한인공신장기"", ""분만감시기"", ""인큐베이터"", ""일반엑스선촬영장치"", ""유방촬영장치"", ""체외충격파쇄석기""]","[""결핵환자 재택의료 시범기관"", ""응급의료기관"", ""HPV 국가예방접종사업 참여기관"", ""간호간병통합서비스 제공기관"", ""성인 중환자실""]"
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQ0NjEwMDIjODEjJDEjJDIjJDgz,의료법인합포의료재단에스엠지연세병원,종합병원,"경상남도 창원시 마산합포구 3·15대로 76, (월남동2가, 합포의료재단)",35.1863148,128.5616013,"[""내과"", ""신경과"", ""정신건강의학과"", ""외과"", ""정형외과"", ""신경외과"", ""심장혈관흉부외과"", ""마취통증의학과"", ""산부인과"", ""소아청소년과"", ""이비인후과"", ""비뇨의학과"", ""영상의학과"", ""병리과"", ""진단검사의학과"", ""가정의학과"", ""응급의학과"", ""구강내과""]","{""내과"": 10, ""마취통증의학과"": 3, ""병리과"": 1, ""비뇨의학과"": 2, ""산부인과"": 1, ""소아청소년과"": 2, ""신경과"": 2, ""신경외과"": 3, ""심장혈관흉부외과"": 1, ""영상의학과"": 2, ""외과"": 2, ""응급의학과"": 4, ""정신건강의학과"": 1, ""정형외과"": 3, ""진단검사의학과"": 1}","[""체외충격파쇄석기"", ""MRI"", ""골밀도검사기"", ""혈액투석을위한인공신장기"", ""CT"", ""일반엑스선촬영장치"", ""유방촬영장치"", ""초음파영상진단기"", ""인공호흡기""]","[""성인 중환자실"", ""응급의료기관"", ""간호간병통합서비스 제공기관"", ""HPV 국가예방접종사업 참여기관""]"
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQzNjE4MzIjNTEjJDEjJDYjJDgz,의료법인해민의료재단 세안종합병원,종합병원,"전남광주통합특별시 목포시 고하대로 795-2, (연산동)",34.8169147,126.3802493,"[""내과"", ""신경과"", ""정신건강의학과"", ""외과"", ""정형외과"", ""마취통증의학과"", ""산부인과"", ""소아청소년과"", ""영상의학과"", ""병리과"", ""진단검사의학과"", ""구강악안면외과""]","{""내과"": 2, ""마취통증의학과"": 1, ""산부인과"": 1, ""소아청소년과"": 1, ""신경과"": 1, ""영상의학과"": 1, ""응급의학과"": 1, ""정신건강의학과"": 2, ""정형외과"": 1, ""진단검사의학과"": 1}","[""일반엑스선촬영장치"", ""인공호흡기"", ""MRI"", ""혈액투석을위한인공신장기"", ""CT"", ""콘빔CT"", ""골밀도검사기"", ""초음파영상진단기"", ""유방촬영장치""]","[""성인 중환자실"", ""간호간병통합서비스 제공기관"", ""치매관리주치의 시범기관""]"
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNjEjJDEjJDAjJDgz,의료법인행촌의료재단 해남종합병원,종합병원,"전남광주통합특별시 해남군 해남읍 해남로 45, (해남읍)",34.5717971,126.6127914,"[""내과"", ""신경과"", ""정신건강의학과"", ""외과"", ""정형외과"", ""신경외과"", ""성형외과"", ""마취통증의학과"", ""산부인과"", ""소아청소년과"", ""비뇨의학과"", ""영상의학과"", ""진단검사의학과"", ""재활의학과"", ""가정의학과"", ""예방치과"", ""통합치의학과""]","{""가정의학과"": 2, ""내과"": 2, ""마취통증의학과"": 1, ""비뇨의학과"": 1, ""산부인과"": 3, ""소아청소년과"": 2, ""신경과"": 1, ""신경외과"": 1, ""심장혈관흉부외과"": 1, ""영상의학과"": 1, ""외과"": 1, ""재활의학과"": 1, ""정신건강의학과"": 1, ""정형외과"": 2, ""진단검사의학과"": 1}","[""MRI"", ""분만감시기"", ""일반엑스선촬영장치"", ""유방촬영장치"", ""인큐베이터"", ""CT"", ""초음파영상진단기"", ""체외충격파쇄석기"", ""골밀도검사기"", ""혈액투석을위한인공신장기"", ""인공호흡기""]","[""성인 중환자실"", ""보훈위탁진료요양기관"", ""HPV 국가예방접종사업 참여기관"", ""응급의료기관""]"
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQyNjE4MzIjNjEjJDEjJDgjJDgz,의료법인현경의료재단 광양서울병원,종합병원,"전남광주통합특별시 광양시 진등길 93,  (마동)",34.9579361,127.6905821,"[""내과"", ""외과"", ""정형외과"", ""신경외과"", ""마취통증의학과"", ""소아청소년과"", ""영상의학과"", ""진단검사의학과"", ""가정의학과"", ""직업환경의학과"", ""예방치과""]","{""가정의학과"": 1, ""내과"": 4, ""마취통증의학과"": 1, ""소아청소년과"": 1, ""신경외과"": 1, ""영상의학과"": 1, ""외과"": 1, ""정형외과"": 2, ""직업환경의학과"": 2, ""진단검사의학과"": 1}","[""유방촬영장치"", ""CT"", ""골밀도검사기"", ""초음파영상진단기"", ""MRI"", ""인공호흡기"", ""일반엑스선촬영장치"", ""혈액투석을위한인공신장기""]","[""간호간병통합서비스 제공기관"", ""응급의료기관"", ""HPV 국가예방접종사업 참여기관""]"
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,의료법인환명의료재단 조은금강병원,종합병원,"경상남도 김해시 김해대로 1814-37, (삼계동)",35.2623213,128.8615328,"[""내과"", ""신경과"", ""정신건강의학과"", ""외과"", ""정형외과"", ""신경외과"", ""마취통증의학과"", ""산부인과"", ""소아청소년과"", ""이비인후과"", ""피부과"", ""비뇨의학과"", ""영상의학과"", ""진단검사의학과"", ""재활의학과"", ""가정의학과"", ""응급의학과"", ""직업환경의학과"", ""치주과""]","{""가정의학과"": 2, ""내과"": 9, ""마취통증의학과"": 2, ""비뇨의학과"": 1, ""산부인과"": 1, ""소아청소년과"": 1, ""신경과"": 2, ""신경외과"": 1, ""영상의학과"": 3, ""외과"": 3, ""응급의학과"": 4, ""이비인후과"": 1, ""재활의학과"": 1, ""정신건강의학과"": 3, ""정형외과"": 3, ""직업환경의학과"": 3, ""진단검사의학과"": 1, ""피부과"": 1}","[""콘빔CT"", ""MRI"", ""초음파영상진단기"", ""인공호흡기"", ""혈액투석을위한인공신장기"", ""체외충격파쇄석기"", ""유방촬영장치"", ""CT"", ""골밀도검사기"", ""일반엑스선촬영장치""]","[""성인 중환자실"", ""가정간호실시기관"", ""간호간병통합서비스 제공기관"", ""HPV 국가예방접종사업 참여기관"", ""응급의료기관"", ""보훈위탁진료요양기관""]"
JDQ4MTYyMiM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjNTEjJDEjJDYjJDgz,의산의료재단 강릉고려병원,종합병원,"강원특별자치도 강릉시 옥가로 30, (옥천동)",37.7590068,128.8998047,"[""내과"", ""외과"", ""정형외과"", ""신경외과"", ""마취통증의학과"", ""산부인과"", ""영상의학과"", ""병리과""]","{""내과"": 2, ""마취통증의학과"": 1, ""병리과"": 1, ""산부인과"": 1, ""영상의학과"": 1, ""외과"": 1, ""정형외과"": 4}","[""CT"", ""유방촬영장치"", ""골밀도검사기"", ""인공호흡기"", ""초음파영상진단기"", ""일반엑스선촬영장치"", ""MRI""]","[""간호간병통합서비스 제공기관""]"
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjEyMjIjODEjJDEjJDYjJDgz,이화여자대학교의과대학부속서울병원,종합병원,"서울특별시 강서구 공항대로 260, 이화의대부속서울병원 (마곡동)",37.5572629,126.8362668,"[""내과"", ""신경과"", ""정신건강의학과"", ""외과"", ""정형외과"", ""신경외과"", ""심장혈관흉부외과"", ""성형외과"", ""마취통증의학과"", ""산부인과"", ""소아청소년과"", ""안과"", ""이비인후과"", ""피부과"", ""비뇨의학과"", ""영상의학과"", ""방사선종양학과"", ""병리과"", ""진단검사의학과"", ""재활의학과"", ""핵의학과"", ""가정의학과"", ""응급의학과"", ""구강악안면외과"", ""치과보존과"", ""통합치의학과""]","{""가정의학과"": 9, ""구강악안면외과"": 2, ""내과"": 65, ""마취통증의학과"": 22, ""방사선종양학과"": 2, ""병리과"": 6, ""비뇨의학과"": 4, ""산부인과"": 10, ""성형외과"": 4, ""소아청소년과"": 21, ""신경과"": 14, ""신경외과"": 9, ""심장혈관흉부외과"": 11, ""안과"": 5, ""영상의학과"": 27, ""외과"": 19, ""응급의학과"": 18, ""이비인후과"": 3, ""재활의학과"": 4, ""정신건강의학과"": 4, ""정형외과"": 10, ""직업환경의학과"": 1, ""진단검사의학과"": 3, ""치과교정과"": 1, ""치과보존과"": 1, ""치과보철과"": 1, ""통합치의학과"": 1, ""피부과"": 3, ""핵의학과"": 3}","[""초음파영상진단기"", ""유방촬영장치"", ""콘빔CT"", ""일반엑스선촬영장치"", ""CT"", ""골밀도검사기"", ""혈액투석을위한인공신장기"", ""분만감시기"", ""MRI"", ""인공호흡기"", ""ECMO"", ""양전자단층촬영기 (PET)"", ""인큐베이터"", ""체외충격파쇄석기""]","[""신속대응시스템 시범기관"", ""경피적 좌심방이 폐색술 실시기관"", ""차세대염기서열분석 기반 유전자 패널검사 실시기관"", ""심장질환자 재택의료 시범기관"", ""HPV 국가예방접종사업 참여기관"", ""수면다원검사 실시기관"", ""조혈모세포이식 실시기관"", ""인공와우 실시기관"", ""측두하악관절자극요법 실시기관"", ""응급의료기관"", ""경피적 대동맥판삽입 실시기관"", ""간호간병통합서비스 제공기관"", ""복막투석 환자 재택관리 시범기관"", ""성인 중환자실"", ""신생아 중환자실""]"
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEyMjIjODEjJDEjJDIjJDgz,익산병원,종합병원,"전북특별자치도 익산시 무왕로 969, (신동)",35.9616504,126.9665158,"[""내과"", ""신경과"", ""정신건강의학과"", ""외과"", ""정형외과"", ""신경외과"", ""심장혈관흉부외과"", ""성형외과"", ""마취통증의학과"", ""산부인과"", ""소아청소년과"", ""비뇨의학과"", ""영상의학과"", ""진단검사의학과"", ""재활의학과"", ""가정의학과"", ""응급의학과"", ""직업환경의학과"", ""구강악안면외과"", ""치과보철과"", ""소아치과"", ""치주과"", ""치과보존과"", ""구강내과"", ""통합치의학과""]","{""가정의학과"": 1, ""내과"": 14, ""마취통증의학과"": 2, ""비뇨의학과"": 1, ""산부인과"": 2, ""성형외과"": 1, ""소아청소년과"": 1, ""신경과"": 2, ""신경외과"": 2, ""심장혈관흉부외과"": 2, ""영상의학과"": 5, ""외과"": 3, ""응급의학과"": 9, ""재활의학과"": 1, ""정신건강의학과"": 1, ""정형외과"": 5, ""직업환경의학과"": 2, ""진단검사의학과"": 2, ""통합치의학과"": 1}","[""MRI"", ""인공호흡기"", ""혈액투석을위한인공신장기"", ""유방촬영장치"", ""초음파영상진단기"", ""콘빔CT"", ""체외충격파쇄석기"", ""일반엑스선촬영장치"", ""골밀도검사기"", ""CT""]","[""보훈위탁진료요양기관"", ""응급의료기관"", ""암환자 재택의료 시범기관"", ""간호간병통합서비스 제공기관"", ""HPV 국가예방접종사업 참여기관"", ""결핵환자 재택의료 시범기관"", ""성인 중환자실""]"
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjEwMDIjODEjJDEjJDIjJDgz,인산의료재단 메트로병원,종합병원,"경기도 안양시 만안구 명학로33번길 8, (안양동, 메트로병원)",37.3786666,126.9352309,"[""내과"", ""외과"", ""심장혈관흉부외과"", ""마취통증의학과"", ""산부인과"", ""비뇨의학과"", ""영상의학과"", ""진단검사의학과"", ""가정의학과"", ""직업환경의학과"", ""치과보존과""]","{""가정의학과"": 1, ""내과"": 3, ""병리과"": 1, ""비뇨의학과"": 1, ""산부인과"": 1, ""심장혈관흉부외과"": 1, ""영상의학과"": 1, ""외과"": 1, ""직업환경의학과"": 1, ""진단검사의학과"": 1}","[""유방촬영장치"", ""초음파영상진단기"", ""혈액투석을위한인공신장기"", ""골밀도검사기"", ""MRI"", ""일반엑스선촬영장치"", ""CT"", ""인공호흡기""]","[""성인 중환자실"", ""개방병원"", ""입원형 호스피스전문기관"", ""가정형 호스피스전문기관""]"
